"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"RT @maximeeegrt: Et l'OM a le milliardaire américain qui leur a permis de revenir dans la première partie de tableau et de racheter un de l…",FALSE,0,NA,2018-04-21 01:27:03,FALSE,NA,"987502943967428609",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","FabreGabriel",210,TRUE,FALSE,NA,NA
"RT @SirEviscerate: I take off my blindfold. Before me is a gory tableau of death and destruction, bodies strewn across the landscape. The p…",FALSE,0,NA,2018-04-21 01:26:43,FALSE,NA,"987502858999422977",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NicoDiala",5533,TRUE,FALSE,NA,NA
"RT @geriroz: Bonsoir Loustics &amp; Lucioles...
Au Tableau !...
#FHaine https://t.co/sSHIYQ0pzo",FALSE,0,NA,2018-04-21 01:25:32,FALSE,NA,"987502563741372418",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LaurentBerthet1",4,TRUE,FALSE,NA,NA
"RT @CyberDomain: TC5-8-R2 is a hard disk power cable that connects 15-pin SATA powe https://t.co/k60oSldAdG #Cybersecurity #Bitcoin https:/…",FALSE,0,NA,2018-04-21 01:24:23,FALSE,NA,"987502274971815941",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","r4GqaF3JNFYvMNx",1,TRUE,FALSE,NA,NA
"RT @Emma_Hollen: Good morning cool people! <ed><U+00A0><U+00BD><ed><U+00B8><U+008A>
On termine la semaine avec un petit fou rire.
J'ai nommé le tableau le plus swag de l'univers…",FALSE,0,NA,2018-04-21 01:21:30,FALSE,NA,"987501547834826757",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AdlihtamM",41,TRUE,FALSE,NA,NA
"RT @micoyuk: <ed><U+00A0><U+00BC><ed><U+00BC><U+008D>Tableau added #LoT <ed><U+00A0><U+00BC><ed><U+00BC><U+008D> to their top 2018 #Analytics trends! Here are 5 Facts about Location of Things (LoT) you NEED to know by…",FALSE,0,NA,2018-04-21 01:21:26,FALSE,NA,"987501531682496512",NA,"<a href=""https://twitter.com/machinelearnbot"" rel=""nofollow"">Machine learning Bot 6</a>","machinelearnbot",8,TRUE,FALSE,NA,NA
"RT @SirEviscerate: I take off my blindfold. Before me is a gory tableau of death and destruction, bodies strewn across the landscape. The p…",FALSE,0,NA,2018-04-21 01:20:30,FALSE,NA,"987501296461770752",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kimlockhartga",5533,TRUE,FALSE,NA,NA
"TC5-8-R2 is a hard disk power cable that connects 15-pin SATA powe https://t.co/gkgb5KqjSR #Cybersecurity #Bitcoin https://t.co/0QRXgy0u93",FALSE,1,NA,2018-04-21 01:19:25,FALSE,NA,"987501022053634050",NA,"<a href=""http://www.ajaymatharu.com/"" rel=""nofollow"">Tweet Old Post</a>","CyberToolsBooks",0,FALSE,FALSE,NA,NA
"TC5-8-R2 is a hard disk power cable that connects 15-pin SATA powe https://t.co/k60oSldAdG #Cybersecurity #Bitcoin https://t.co/dzjrjj3OSd",FALSE,0,NA,2018-04-21 01:19:23,FALSE,NA,"987501015611133952",NA,"<a href=""http://www.ajaymatharu.com/"" rel=""nofollow"">Tweet Old Post</a>","CyberDomain",1,FALSE,FALSE,NA,NA
"RT @youthdonation: <U+ADF8><U+B8E8><U+BC0D> <U+BC1B><U+B294> <U+B0A0><U+B77C> <U+B108><U+BB34> <U+ADC0><U+C5EC><U+C6C0> https://t.co/TYT0iu8FuD",FALSE,0,NA,2018-04-21 01:19:12,FALSE,NA,"987500969373003776",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","tableau_now",5559,TRUE,FALSE,NA,NA
"RT @39ar_39ca: https://t.co/7w8pS2dA77",FALSE,0,NA,2018-04-21 01:18:53,FALSE,NA,"987500889446338560",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","tableau_now",1636,TRUE,FALSE,NA,NA
"RT @micoyuk: <ed><U+00A0><U+00BC><ed><U+00BC><U+008D>Tableau added #LoT <ed><U+00A0><U+00BC><ed><U+00BC><U+008D> to their top 2018 #Analytics trends! Here are 5 Facts about Location of Things (LoT) you NEED to know by…",FALSE,0,NA,2018-04-21 01:18:22,FALSE,NA,"987500760932986882",NA,"<a href=""https://twitter.com/alevergara78"" rel=""nofollow"">realtimeApp_reactjs</a>","alevergara78",8,TRUE,FALSE,NA,NA
"RT @maximeeegrt: Et l'OM a le milliardaire américain qui leur a permis de revenir dans la première partie de tableau et de racheter un de l…",FALSE,0,NA,2018-04-21 01:17:54,FALSE,NA,"987500640220925952",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Dani94BL",210,TRUE,FALSE,NA,NA
"RT @KeaneCM: Bill gates opening #CHOGM18 where #VisualizeNoMalaria will be represented on stage by @tableau as a groundbreaking and innovat…",FALSE,0,NA,2018-04-21 01:17:48,FALSE,NA,"987500615592042496",NA,"<a href=""http://alexloth.com/"" rel=""nofollow"">Ruby Ubuntu</a>","TableauTipsViz",9,TRUE,FALSE,NA,NA
"RT @micoyuk: <ed><U+00A0><U+00BC><ed><U+00BC><U+008D>Tableau added #LoT <ed><U+00A0><U+00BC><ed><U+00BC><U+008D> to their top 2018 #Analytics trends! Here are 5 Facts about Location of Things (LoT) you NEED to know by…",FALSE,0,NA,2018-04-21 01:17:23,FALSE,NA,"987500510411276288",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AliKhanKS",8,TRUE,FALSE,NA,NA
"RT @mmoriqomm: https://t.co/2XO3fUJ2Dv",FALSE,0,NA,2018-04-21 01:15:05,FALSE,NA,"987499933237366789",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","tableau_now",3007,TRUE,FALSE,NA,NA
"RT @interworks: Join us in Bridgewater next Wednesday for the Central New Jersey #Tableau User Group. InterWorks' Dan Murray (@DGM885) will…",FALSE,0,NA,2018-04-21 01:15:05,FALSE,NA,"987499932155195392",NA,"<a href=""https://www.gamer-geek-news.com/"" rel=""nofollow"">RssToTwitterPy3</a>","GamerGeekNews",1,TRUE,FALSE,NA,NA
"RT @jonathanyates: #Tableau #VizOfTheDay Viz of the Day Higher Education Applicants #TableauPublic https://t.co/8c2PkL3hUl",FALSE,0,NA,2018-04-21 01:15:04,FALSE,NA,"987499929655431168",NA,"<a href=""https://www.gamer-geek-news.com/"" rel=""nofollow"">RssToTwitterPy3</a>","GamerGeekNews",2,TRUE,FALSE,NA,NA
"Just posted a photo @ Tableau https://t.co/xUZnWKkIKj",FALSE,0,NA,2018-04-21 01:14:36,FALSE,NA,"987499811556519936",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","MuitoFina",0,FALSE,FALSE,"-90.06423","29.95742"
"6<U+4E07><U+304B><U+3089>8<U+4E07><U+30E6><U+30FC><U+30ED><U+3068><U+898B><U+8FBC><U+307E><U+308C><U+305F><U+30B7><U+30E3><U+30AC><U+30FC><U+30EB><U+306E><U+4F5C><U+54C1><U+300C><U+30AB><U+30EC><U+30A4><U+300D><U+3067><U+3059><U+304C><U+3001><U+6700><U+7D42><U+7684><U+306B>20<U+4E07><U+30E6><U+30FC><U+30ED><U+3067><U+843D><U+672D><U+3055><U+308C><U+307E><U+3057><U+305F><U+3002>
https://t.co/LYa3r41jWD
#<U+30AE><U+30E3><U+30E9><U+30EA><U+30FC><U+7AF9><U+5185> #<U+30A2><U+30FC><U+30C8> #<U+30D1><U+30EA>",FALSE,0,NA,2018-04-21 01:13:12,FALSE,NA,"987499458437857280",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","GalleryTakeuchi",0,FALSE,FALSE,NA,NA
"RT @GoAHealth: In Alberta, #naloxone is free and no prescription is needed. Find a naloxone kit near you: https://t.co/7nlFqSO3Fe https://t…",FALSE,0,NA,2018-04-21 01:11:27,FALSE,NA,"987499017843105793",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","pip_prevention",11,TRUE,FALSE,NA,NA
"RT https://t.co/8cz79YtakG Ce tableau représente ce que le jeune #JoanMiró a vu de sa chambre à #MasMiró. Tout resp… https://t.co/xIBjPxJsZ6",FALSE,0,NA,2018-04-21 01:11:14,TRUE,NA,"987498965917753344",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","TableauConcept",0,FALSE,FALSE,NA,NA
"I want to get in here and take photographs when its quiet. Have to be some amazing little tableau's of off duty cir… https://t.co/ebYGK3QdQL",FALSE,0,NA,2018-04-21 01:09:33,TRUE,NA,"987498538836766720",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","stevesolomons",0,FALSE,FALSE,NA,NA
"RT @GoAHealth: In Alberta, #naloxone is free and no prescription is needed. Find a naloxone kit near you: https://t.co/7nlFqSO3Fe https://t…",FALSE,0,NA,2018-04-21 01:08:08,FALSE,NA,"987498183377866752",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","Bevhillsyeg",11,TRUE,FALSE,NA,NA
"RT @cheeky_chappie: SUPER proud to announce not One but TWO amazing new signings to my @JLL #BI team <ed><U+00A0><U+00BD><ed><U+00B1><U+008C>
Please welcome @JamesBBaker &amp; @Simon…",FALSE,0,NA,2018-04-21 01:07:30,FALSE,NA,"987498024686505984",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KingOfInsights",2,TRUE,FALSE,NA,NA
"Product Consulting Intern - Tableau - Austin, TX https://t.co/ZgN4fnUuew",FALSE,0,NA,2018-04-21 01:02:19,FALSE,NA,"987496718806798336",NA,"<a href=""http://www.ajaymatharu.com/"" rel=""nofollow"">Tweet Old Post</a>","FindGoGet",0,FALSE,FALSE,NA,NA
"Join us in Bridgewater next Wednesday for the Central New Jersey #Tableau User Group. InterWorks' Dan Murray (… https://t.co/jcz6Ivfc72",FALSE,6,NA,2018-04-21 01:00:10,TRUE,NA,"987496177468878849",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","interworks",1,FALSE,FALSE,NA,NA
"Self-service ed: Take 30 min this weekend &amp; learn faster #data prep for Tableau Software #analytics.  Interested? P… https://t.co/rMsruhXUqU",FALSE,0,NA,2018-04-21 00:56:17,TRUE,NA,"987495203199180802",NA,"<a href=""http://www.linkedin.com/"" rel=""nofollow"">LinkedIn</a>","mrSoumen_C",0,FALSE,FALSE,NA,NA
"In Alberta, #naloxone is free and no prescription is needed. Find a naloxone kit near you: https://t.co/7nlFqSO3Fe https://t.co/IWyooaF0AH",FALSE,4,NA,2018-04-21 00:54:01,FALSE,NA,"987494630659903488",NA,"<a href=""http://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","GoAHealth",11,FALSE,FALSE,NA,NA
"RT @OlgaTsubiks: List of data wranging tools for Tableau: https://t.co/eGGPy2gU9h #dataviz #dataprep #etl #tableau",FALSE,0,NA,2018-04-21 00:50:20,FALSE,NA,"987493705132097536",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_vrinda_",5,TRUE,FALSE,NA,NA
"RT @Juampi_HWJ: Soulever les montagnes ? Aucune victoire contre le trio de tete ni Montpellier... seul fait d'arme une victoire contre Leip…",FALSE,0,NA,2018-04-21 00:49:35,FALSE,NA,"987493515172155394",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Yelga243",50,TRUE,FALSE,NA,NA
"My first dabbling in some hockey analytics: Does shooting more actually lead to success? https://t.co/sbUy7LtgzA",FALSE,1,NA,2018-04-21 00:49:04,FALSE,NA,"987493383735300096",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","iebova",0,FALSE,FALSE,NA,NA
"RT @maximeeegrt: Et l'OM a le milliardaire américain qui leur a permis de revenir dans la première partie de tableau et de racheter un de l…",FALSE,0,NA,2018-04-21 00:47:31,FALSE,NA,"987492997016244225",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jromeDDSA",210,TRUE,FALSE,NA,NA
"RT @LGF971: #Régionale1 #22eJournée

22e journée de feu en prévision<ed><U+00A0><U+00BD><ed><U+00B4><U+00A5><ed><U+00A0><U+00BD><ed><U+00B4><U+00A5> ! Affiche entre Le Phare, leader, qui reçoit le troisième, l'USBM, d…",FALSE,0,NA,2018-04-21 00:46:25,FALSE,NA,"987492719219142657",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GrandeSuba",1,TRUE,FALSE,NA,NA
"Naive Bayes Classifier in Tableau (no R/Py) https://t.co/90E4q291aO https://t.co/dBDKjhLvjr",FALSE,0,NA,2018-04-21 00:46:08,FALSE,NA,"987492647412600832",NA,"<a href=""http://www.everyonesocial.com"" rel=""nofollow"">EveryoneSocial</a>","jlasman_tableau",0,FALSE,FALSE,NA,NA
"#GenesisMiningPayouts, #MiningProfitabilityCalculator Global Business Intelligence (BI) Software Market 2018 – Tabl… https://t.co/gKHxSwy7gN",FALSE,0,NA,2018-04-21 00:45:56,TRUE,NA,"987492597261365249",NA,"<a href=""http://159.65.193.178/"" rel=""nofollow"">TraffBizUp</a>","brandonfoxwo_98",0,FALSE,FALSE,NA,NA
"RT @McKinsey_MGI: Explore our interactive @Tableau data visualization to see AI’s potential value across 19 industries and 9 business funct…",FALSE,0,NA,2018-04-21 00:43:57,FALSE,NA,"987492099930157056",NA,"<a href=""https://twitter.com/alevergara78"" rel=""nofollow"">realtimeApp_reactjs</a>","alevergara78",13,TRUE,FALSE,NA,NA
"RT @McKinsey_MGI: Explore our interactive @Tableau data visualization to see AI’s potential value across 19 industries and 9 business funct…",FALSE,0,NA,2018-04-21 00:43:20,FALSE,NA,"987491941192556544",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","alfonsoviverosc",13,TRUE,FALSE,NA,NA
"#Tableau #VizOfTheDay Viz of the Day Higher Education Applicants #TableauPublic https://t.co/8c2PkL3hUl",FALSE,1,NA,2018-04-21 00:42:22,FALSE,NA,"987491698426236929",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","jonathanyates",2,FALSE,FALSE,NA,NA
"Tableau  vs  Microsoft Power View / Power BI",FALSE,0,NA,2018-04-21 00:41:09,FALSE,NA,"987491391143018496",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","LuisAlbertSinay",0,FALSE,FALSE,NA,NA
"RT @shortenl: NEW BLOG POST ALERT! It’s been a while. Thanks to @datachloe @databrit @AnnUJackson @echenty @amanda_patist @SorishaPragyan #…",FALSE,0,NA,2018-04-21 00:40:30,FALSE,NA,"987491231310606337",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","minoobeyzavi",7,TRUE,FALSE,NA,NA
"Vous avez eu un emploi au Salaire Minimum dans les 17 dernières années. Sachez que durant cette période le PQ par s… https://t.co/thkMRhAmzJ",FALSE,0,NA,2018-04-21 00:37:03,TRUE,NA,"987490363089842178",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","BissPier",0,FALSE,FALSE,NA,NA
"RT @HyperFlm: Un peu de culture,
Très beau tableau de 1832 intitulé « L’orteil dans la putain de sa mère de table basse » https://t.co/Uo1Y…",FALSE,0,NA,2018-04-21 00:36:42,FALSE,NA,"987490273063292928",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Jen_Kiraa",8618,TRUE,FALSE,NA,NA
"La #VizOfTheDay votata su Tableau Public! Higher Education Applicants - https://t.co/gezV8NuLrB https://t.co/nBm4JRYHDg",FALSE,0,NA,2018-04-21 00:32:01,FALSE,NA,"987489094371545088",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","infolabIT",0,FALSE,FALSE,NA,NA
"@Tableau @PerkinsCoieLLP @OfferUp @NintendoAmerica @jobsatnintendo @ColocationUSA @Airbnb @Avalara @realself The bi… https://t.co/qpVMBOP8Jb",FALSE,1,"tableau",2018-04-21 00:30:18,TRUE,NA,"987488662840471552","14792516","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Comparably",0,FALSE,FALSE,NA,NA
"Wallah je suis content d'être un loser je vis sans pression sans trop d'enjeux comme une équipe de milieu de tableau",FALSE,8,NA,2018-04-21 00:25:15,FALSE,NA,"987487393669402624",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Yuralio",1,FALSE,FALSE,NA,NA
"Dakota by Tableau Vivant Debutes @ C88!: https://t.co/2jEwwm19Mv… https://t.co/H4EhaVrEf5",FALSE,0,NA,2018-04-21 00:23:57,FALSE,NA,"987487062902411265",NA,"<a href=""http://www.google.com/"" rel=""nofollow"">Google</a>","angeltzara",0,FALSE,FALSE,NA,NA
"Hey @tableau- thanks for a great week. And your whiteboard drawings are on-point as always. <ed><U+00A0><U+00BD><ed><U+00B8><U+008D> https://t.co/DKWUNXVRBP",FALSE,1,NA,2018-04-21 00:22:37,FALSE,NA,"987486730591715328",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MatHughesTweets",0,FALSE,FALSE,NA,NA
"Eastern Band of Cherokee Indians received $7000 from the IMLS Native American Library Service in FY 2011 https://t.co/39Ft3iMYpN #SaveIMLS",FALSE,0,NA,2018-04-21 00:22:28,FALSE,NA,"987486692440502277",NA,"<a href=""http://tabsoft.co/2mWQG2I"" rel=""nofollow"">IMLSbot</a>","IMLSbot",0,FALSE,FALSE,NA,NA
"@jdebeer @markpmckenna But they are also moving Charging Bull, so hopefully the tableau will be maintained at the new location.",FALSE,1,"jdebeer",2018-04-21 00:20:43,FALSE,"987484598920712192","987486251631558656","14767845","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","AnnemarieBridy",0,FALSE,FALSE,NA,NA
"Here's the link to my #vizforsocialgood visualisation on @tableaupublic https://t.co/DvrMexo2D5 @UNSCO_MEPP - so mu… https://t.co/1vI6yLCk50",FALSE,11,NA,2018-04-21 00:18:16,TRUE,NA,"987485636419620864",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","shortenl",1,FALSE,FALSE,NA,NA
"Tableau &amp; #Google #Analytics – Integrate, Expand, Create https://t.co/4D68yivqEs https://t.co/KMHyzcU2KW",FALSE,0,NA,2018-04-21 00:17:57,FALSE,NA,"987485554580344832",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","_khushboo__",0,FALSE,FALSE,NA,NA
"RT @CodeFood: Tableau Expert: Top Visualization Techniques in Tableau 10

<U+261E> https://t.co/cjXRqD1HJp

#code #programming https://t.co/XVo1mo…",FALSE,0,NA,2018-04-21 00:16:50,FALSE,NA,"987485273301946368",NA,"<a href=""https://roundteam.co"" rel=""nofollow"">RoundTeam</a>","kunkelast",1,TRUE,FALSE,NA,NA
"RT @thegriegoteam: Home values may be more affordable in non-Western states, but the fact remains, your best hope for long term appreciatio…",FALSE,0,NA,2018-04-21 00:15:04,FALSE,NA,"987484830131613696",NA,"<a href=""https://www.gamer-geek-news.com/"" rel=""nofollow"">RssToTwitterPy3</a>","GamerGeekNews",1,TRUE,FALSE,NA,NA
"RT @imcraddock: @K12AlbemarleLab @erikalynpierce @mpcraddock @MizCrozet #tableau",FALSE,0,NA,2018-04-21 00:15:04,FALSE,NA,"987484827434831873",NA,"<a href=""https://www.gamer-geek-news.com/"" rel=""nofollow"">RssToTwitterPy3</a>","GamerGeekNews",1,TRUE,FALSE,NA,NA
"Bon bah maintenant qu'on n'a plus rien à jouer on peut le dire, bravo aux joueurs et au staff pour cette saison éno… https://t.co/Rnx1t1gaNr",FALSE,4,NA,2018-04-21 00:13:41,TRUE,NA,"987484481211727874",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dns_lucas",0,FALSE,FALSE,NA,NA
"Visualizing transparency: A look through MuckRock’s request #data through @tableau https://t.co/Q0R5aFj6FI https://t.co/7XBRszreMx",FALSE,1,NA,2018-04-21 00:13:04,FALSE,NA,"987484326571991040",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","MuckRock",0,FALSE,FALSE,NA,NA
"RT @toddsteussie: Plenty of discussion on which plays put NFL players most at risk. Explore actual NFL game data to find out. Actual record…",FALSE,0,NA,2018-04-21 00:12:35,FALSE,NA,"987484205851398144",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","bouqb2",3,TRUE,FALSE,NA,NA
"RT @LCAgora: Le cancer des #taux négatifs s’ancre dans le système monétaire et financier https://t.co/3P4Y13oZlS @S_Wapler 
Tableau: Rendem…",FALSE,0,NA,2018-04-21 00:12:25,FALSE,NA,"987484162071416833",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","babick77",4,TRUE,FALSE,NA,NA
"Home values may be more affordable in non-Western states, but the fact remains, your best hope for long term apprec… https://t.co/v7pqYM5G0h",FALSE,1,NA,2018-04-21 00:11:12,TRUE,NA,"987483855203569666",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","thegriegoteam",1,FALSE,FALSE,NA,NA
"RT @UCBusAnalytics: ANALYTICS SUMMIT 2018 CONFERENCE AND TRAINING May 14 &amp; 15 5 training classes #MachineLearning  with #R, #DataMining wit…",FALSE,0,NA,2018-04-21 00:09:08,FALSE,NA,"987483336070389760",NA,"<a href=""http://www.alteregos.com"" rel=""nofollow"">AlterEgosWorld TW Int</a>","BiApprentice",8,TRUE,FALSE,NA,NA
"RT @maximeeegrt: Et l'OM a le milliardaire américain qui leur a permis de revenir dans la première partie de tableau et de racheter un de l…",FALSE,0,NA,2018-04-21 00:08:51,FALSE,NA,"987483264427397120",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Yakuzaaa_",210,TRUE,FALSE,NA,NA
"RT @tableau: Whether you’re just getting started with Tableau and @Google BigQuery or are a seasoned wizard, here are 10 best practices for…",FALSE,0,NA,2018-04-21 00:06:40,FALSE,NA,"987482714520596480",NA,"<a href=""https://cloohawk.com/"" rel=""nofollow"">Cloohawk</a>","mloughlin",9,TRUE,FALSE,NA,NA
"RT @MLP_officiel: « On assiste à un début de lucidité, le tableau pixelisé de la politique d’Emmanuel Macron commence à dessiner un paysage…",FALSE,0,NA,2018-04-21 00:06:31,FALSE,NA,"987482676331536384",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Chevaldebois1",72,TRUE,FALSE,NA,NA
"RT @tableaupublic: In today's Viz of the Day, @HristozovaE analyzes applicants for entry in 2018 into higher education institutions.
https:…",FALSE,0,NA,2018-04-21 00:05:23,FALSE,NA,"987482392876212225",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","shortenl",15,TRUE,FALSE,NA,NA
"RT @Juampi_HWJ: Soulever les montagnes ? Aucune victoire contre le trio de tete ni Montpellier... seul fait d'arme une victoire contre Leip…",FALSE,0,NA,2018-04-21 00:05:14,FALSE,NA,"987482353684664320",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RyaanYouKnow",50,TRUE,FALSE,NA,NA
"RT @justdijon: Le tableau de Delacroix intitulé ""Le Christ à la colonne"" conservé au musée des Beaux-Arts de @Dijon, va rejoindre l'exposit…",FALSE,0,NA,2018-04-21 00:04:57,FALSE,NA,"987482281546743808",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","jpanjoubault",12,TRUE,FALSE,NA,NA
"RT @Zgndf: @marsmarrakech @mdbisha90 <U+0648><U+0627><U+062D><U+062F> <U+0627><U+0644><U+0647><U+0648><U+0644><U+0646><U+062F><U+064A> <U+0643><U+0627><U+0646> <U+062D><U+0637> <U+0644><U+0648><U+062D><U+0629> <U+0645><U+0634><U+0631><U+064A><U+0629> <U+0645><U+0646> <U+0625><U+064A><U+0643><U+064A><U+0627> <U+0628> 10€ <U+0641><U+0634><U+064A> <U+0645><U+0639><U+0631><U+0636> <U+0623><U+0648> <U+0645><U+062A><U+062D><U+0641> <U+062F><U+064A><U+0627><U+0644> <U+0627><U+0644><U+0631><U+0633><U+0645><U+060C> <U+0627><U+0644><U+0632><U+0648><U+0627><U+0631> <U+062F><U+064A><U+0627><U+0644> <U+0627><U+0644><U+0645><U+0639><U+0631><U+0636> <U+062A><U+0648><U+0642><U+0639><U+0648><U+0627>…",FALSE,0,NA,2018-04-21 00:04:12,FALSE,NA,"987482092912238592",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","marsmarrakech",1,TRUE,FALSE,NA,NA
"RT @tableaupublic: In today's Viz of the Day, @HristozovaE analyzes applicants for entry in 2018 into higher education institutions.
https:…",FALSE,0,NA,2018-04-21 00:02:23,FALSE,NA,"987481635359731712",NA,"<a href=""https://roundteam.co"" rel=""nofollow"">RoundTeam</a>","inchartis",15,TRUE,FALSE,NA,NA
"RT @toddsteussie: Plenty of discussion on which plays put NFL players most at risk. Explore actual NFL game data to find out. Actual record…",FALSE,0,NA,2018-04-21 00:02:21,FALSE,NA,"987481629382856705",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ndarmour",3,TRUE,FALSE,NA,NA
"@marsmarrakech @mdbisha90 <U+0648><U+0627><U+062D><U+062F> <U+0627><U+0644><U+0647><U+0648><U+0644><U+0646><U+062F><U+064A> <U+0643><U+0627><U+0646> <U+062D><U+0637> <U+0644><U+0648><U+062D><U+0629> <U+0645><U+0634><U+0631><U+064A><U+0629> <U+0645><U+0646> <U+0625><U+064A><U+0643><U+064A><U+0627> <U+0628> 10€ <U+0641><U+0634><U+064A> <U+0645><U+0639><U+0631><U+0636> <U+0623><U+0648> <U+0645><U+062A><U+062D><U+0641> <U+062F><U+064A><U+0627><U+0644> <U+0627><U+0644><U+0631><U+0633><U+0645><U+060C> <U+0627><U+0644><U+0632><U+0648><U+0627><U+0631> <U+062F><U+064A><U+0627><U+0644> <U+0627>… https://t.co/Nib93jd1Tl",FALSE,1,"marsmarrakech",2018-04-21 00:02:03,TRUE,"987470658866176000","987481554300620801","726100547326074880","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Zgndf",1,FALSE,FALSE,NA,NA
"In today's Viz of the Day, @HristozovaE analyzes applicants for entry in 2018 into higher education institutions.
https://t.co/9p7YMlqvDe",FALSE,51,NA,2018-04-21 00:01:43,FALSE,NA,"987481468300558336",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","tableaupublic",15,FALSE,FALSE,NA,NA
"RT @maximeeegrt: Et l'OM a le milliardaire américain qui leur a permis de revenir dans la première partie de tableau et de racheter un de l…",FALSE,0,NA,2018-04-21 00:01:35,FALSE,NA,"987481435513806850",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Popow_971",210,TRUE,FALSE,NA,NA
